date,time_utc,project_code,cwd,session_id,model,skill,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens
2026-03-06,14:35:25,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,27ce15e9-54d7-45a2-b819-5a8e7ac16e9b,claude-opus-4-6,,2923,38702,351010,10766474
2026-03-06,14:37:31,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,55aa551b-7c48-4f11-87d0-3f5e4770f36c,claude-opus-4-6,interview-prep-builder,23,1539,55067,228813
2026-03-06,14:39:34,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,27ce15e9-54d7-45a2-b819-5a8e7ac16e9b,claude-opus-4-6,,2932,39225,352550,10922485
2026-03-06,14:41:15,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,55aa551b-7c48-4f11-87d0-3f5e4770f36c,claude-opus-4-6,interview-prep-builder,54,7196,85224,1021236
2026-03-06,14:41:19,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,37da6d20-520e-4996-aaa4-5521335448a1,claude-opus-4-6,demo-deck,220,66029,374049,11378907
2026-03-06,14:46:40,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,27ce15e9-54d7-45a2-b819-5a8e7ac16e9b,claude-opus-4-6,,2956,40878,372734,11501693
2026-03-06,14:47:30,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,55aa551b-7c48-4f11-87d0-3f5e4770f36c,claude-opus-4-6,"interview-debrief,interview-prep-builder",93,16133,226571,2631865
2026-03-06,14:47:48,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,27ce15e9-54d7-45a2-b819-5a8e7ac16e9b,claude-opus-4-6,,2962,41474,373050,11585221
2026-03-06,14:51:05,app,C:\Users\Tracy\Projects\higher-landing\app,37da6d20-520e-4996-aaa4-5521335448a1,claude-opus-4-6,demo-deck,268,79185,525455,12850164
2026-03-06,14:52:07,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,27ce15e9-54d7-45a2-b819-5a8e7ac16e9b,claude-opus-4-6,,2978,42605,381044,12029862
2026-03-06,14:52:45,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,55aa551b-7c48-4f11-87d0-3f5e4770f36c,claude-opus-4-6,"interview-debrief,interview-prep-builder",107,17042,232837,3121346
2026-03-06,14:53:03,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,37da6d20-520e-4996-aaa4-5521335448a1,claude-opus-4-6,demo-deck,272,79374,526544,12973703
2026-03-06,14:58:57,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,37da6d20-520e-4996-aaa4-5521335448a1,claude-opus-4-6,demo-deck,275,79789,526652,13036287
2026-03-06,14:59:30,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,55aa551b-7c48-4f11-87d0-3f5e4770f36c,claude-opus-4-6,"interview-debrief,interview-prep-builder",113,17957,234353,3247492
2026-03-06,15:00:14,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,aafb9b65-fd03-4da3-87d4-3bec95dac62f,claude-opus-4-6,e2e-testing,19005,104248,1274056,46722215
2026-03-06,15:00:15,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,27ce15e9-54d7-45a2-b819-5a8e7ac16e9b,claude-opus-4-6,,2997,43920,388475,12871306
2026-03-06,15:01:58,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,aafb9b65-fd03-4da3-87d4-3bec95dac62f,claude-opus-4-6,e2e-testing,19016,104617,1305939,46801717
2026-03-06,15:02:08,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,aafb9b65-fd03-4da3-87d4-3bec95dac62f,claude-opus-4-6,e2e-testing,19022,104720,1306957,46852827
2026-03-06,15:02:15,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,aafb9b65-fd03-4da3-87d4-3bec95dac62f,claude-opus-4-6,e2e-testing,19025,104742,1307501,46878891
2026-03-06,15:02:23,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,55aa551b-7c48-4f11-87d0-3f5e4770f36c,claude-opus-4-6,"interview-debrief,interview-prep-builder",126,19047,241747,3703576
2026-03-06,15:02:23,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,aafb9b65-fd03-4da3-87d4-3bec95dac62f,claude-opus-4-6,e2e-testing,19028,104755,1307984,46905499
2026-03-06,15:11:49,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,55aa551b-7c48-4f11-87d0-3f5e4770f36c,claude-opus-4-6,"interview-debrief,interview-prep-builder",130,19245,243846,3839941
2026-03-06,15:11:50,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,37da6d20-520e-4996-aaa4-5521335448a1,claude-opus-4-6,demo-deck,279,80305,527605,13162094
2026-03-06,15:12:20,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,37da6d20-520e-4996-aaa4-5521335448a1,claude-opus-4-6,demo-deck,283,80569,528304,13289415
2026-03-06,15:13:00,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,37da6d20-520e-4996-aaa4-5521335448a1,claude-opus-4-6,demo-deck,290,81241,530173,13614613
2026-03-06,15:13:49,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,37da6d20-520e-4996-aaa4-5521335448a1,claude-opus-4-6,demo-deck,293,81271,530404,13680826
2026-03-06,15:14:09,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,37da6d20-520e-4996-aaa4-5521335448a1,claude-opus-4-6,demo-deck,297,81437,530667,13813753
2026-03-06,15:16:35,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,55aa551b-7c48-4f11-87d0-3f5e4770f36c,claude-opus-4-6,"interview-debrief,interview-prep-builder",133,19482,245572,3909354
2026-03-06,15:17:19,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,5485d148-7958-429c-9f77-0742e264ac9d,claude-opus-4-6,,35,2312,39644,254177
2026-03-06,15:17:42,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,55aa551b-7c48-4f11-87d0-3f5e4770f36c,claude-opus-4-6,"interview-debrief,interview-prep-builder",137,20415,248558,4053583
2026-03-06,15:18:28,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,5485d148-7958-429c-9f77-0742e264ac9d,claude-opus-4-6,,43,2718,57031,342993
2026-03-06,15:18:54,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,5485d148-7958-429c-9f77-0742e264ac9d,claude-opus-4-6,,46,2853,57958,378359
2026-03-06,15:19:07,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,5485d148-7958-429c-9f77-0742e264ac9d,claude-opus-4-6,,49,2867,58919,414652
2026-03-06,15:21:03,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,55aa551b-7c48-4f11-87d0-3f5e4770f36c,claude-opus-4-6,"interview-debrief,interview-prep-builder",141,20618,251379,4204296
2026-03-06,15:21:29,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,5485d148-7958-429c-9f77-0742e264ac9d,claude-opus-4-6,,69,4454,72313,982607
2026-03-06,15:23:20,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,5485d148-7958-429c-9f77-0742e264ac9d,claude-opus-4-6,,80,6271,82472,1305318
2026-03-06,15:27:08,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,5485d148-7958-429c-9f77-0742e264ac9d,claude-opus-4-6,,97,7804,100570,2022593
2026-03-06,15:27:40,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,5485d148-7958-429c-9f77-0742e264ac9d,claude-opus-4-6,,100,7849,104837,2080880
2026-03-06,15:29:49,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,5485d148-7958-429c-9f77-0742e264ac9d,claude-opus-4-6,,114,8425,119038,2485933
2026-03-06,15:50:29,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,5485d148-7958-429c-9f77-0742e264ac9d,claude-opus-4-6,,118,8877,123990,2635232
2026-03-06,15:57:03,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,,25,1222,63801,146066
2026-03-06,15:59:45,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,,40,3695,73329,365197
2026-03-06,15:59:53,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,,43,3739,75157,392265
2026-03-06,16:01:26,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,,58,5955,91879,726961
2026-03-06,16:01:51,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,,61,6093,92712,762905
2026-03-06,16:03:03,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,75,6758,102802,990535
2026-03-06,16:04:08,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,78,6803,103897,1035290
2026-03-06,16:04:41,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,92,7501,116219,1317030
2026-03-06,16:06:51,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,120,9147,142863,2302186
2026-03-06,16:08:10,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,123,10207,143690,2363867
2026-03-06,16:08:32,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,126,10254,145537,2426375
2026-03-06,16:09:31,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,129,10456,147952,2490730
2026-03-06,16:10:59,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,137,12345,156410,2760392
2026-03-06,16:11:23,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,140,12524,159038,2831391
2026-03-06,16:11:56,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,143,12759,160178,2905018
2026-03-06,16:13:40,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,165,14406,184055,4360349
2026-03-06,16:14:23,job-app-assistant,C:\Users\Tracy\Projects\job-app-assistant,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,177,15502,199275,5086803
2026-03-06,16:15:23,job-app-assistant,C:\Users\Tracy\Projects\job-app-assistant,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,185,16129,201190,5660490
2026-03-06,16:17:52,job-app-assistant,C:\Users\Tracy\Projects\job-app-assistant,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,206,17947,209449,6741914
2026-03-06,16:20:57,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,233,21474,249674,9438513
2026-03-06,16:23:16,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,240,22025,252407,10077703
2026-03-06,16:24:43,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,243,22211,255223,10206912
2026-03-06,16:29:26,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,246,22354,258024,10338937
2026-03-06,16:36:50,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,7c46d1d9-9766-4e68-b30a-4257e753b60d,claude-opus-4-6,job-intake,253,22721,260030,10746385
2026-03-06,17:28:54,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,bc63c6ea-b545-4291-b658-8aca4bca6406,claude-opus-4-6,,8022,7500,212841,978201
2026-03-06,19:32:16,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,17,703,38904,45452
2026-03-06,19:36:12,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,61,5082,79835,847310
2026-03-06,19:36:48,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,64,5139,80689,880592
2026-03-06,19:37:09,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,69,5443,81616,984302
2026-03-06,19:38:20,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,75,5591,82554,1054428
2026-03-06,19:39:01,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,84,6054,84499,1234557
2026-03-06,19:40:32,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,91,6276,86386,1345759
2026-03-06,19:42:50,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,102,7010,88684,1618671
2026-03-06,19:42:58,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,105,7056,89368,1658665
2026-03-06,19:43:07,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,108,7057,90064,1699343
2026-03-06,19:45:32,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,128,8109,99517,2225015
2026-03-06,19:47:16,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,150,10738,110835,3272657
2026-03-06,19:47:50,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,153,10766,114665,3327788
2026-03-06,19:48:28,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,160,11139,122768,3508451
2026-03-06,19:49:29,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,167,11604,131054,3702243
2026-03-06,19:50:39,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,174,11888,139194,3909009
2026-03-06,19:51:37,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,177,11968,143050,3980903
2026-03-06,19:52:24,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,185,12836,148243,4456537
2026-03-06,19:53:26,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,229,13516,156448,5038933
2026-03-06,19:54:30,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,239,13839,167045,5382983
2026-03-06,19:54:45,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,249,14072,177771,5742205
2026-03-06,19:55:31,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,257,14520,200196,6344932
2026-03-06,20:03:04,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,267,15212,215332,7009115
2026-03-06,20:03:53,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,b7c2b3c7-b208-4bd1-b2bf-2ebdaf9118d4,claude-opus-4-6,,274,15818,221438,7601397
2026-03-06,20:10:43,app,C:\Users\Tracy\Projects\higher-landing\app,60179f84-fdfc-4bef-82e9-de1359a559b7,claude-opus-4-6,,1305,7171,93891,1391790
2026-03-06,20:16:01,app,C:\Users\Tracy\Projects\higher-landing\app,60179f84-fdfc-4bef-82e9-de1359a559b7,claude-opus-4-6,,1317,8943,149789,1866253
2026-03-06,20:16:24,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,60179f84-fdfc-4bef-82e9-de1359a559b7,claude-opus-4-6,,1322,9328,162162,2045970
2026-03-06,20:17:26,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,60179f84-fdfc-4bef-82e9-de1359a559b7,claude-opus-4-6,,1326,9436,170052,2183371
2026-03-06,20:17:43,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,60179f84-fdfc-4bef-82e9-de1359a559b7,claude-opus-4-6,,1329,9489,179114,2256082
2026-03-06,20:19:09,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,4a2d0546-1923-4c95-b0ea-2d1d09473ea8,claude-opus-4-6,,51,5505,77973,676906
2026-03-06,20:19:30,app,C:\Users\Tracy\Projects\higher-landing\app,60179f84-fdfc-4bef-82e9-de1359a559b7,claude-opus-4-6,,1345,12361,206226,3133604
2026-03-06,20:19:59,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,4a2d0546-1923-4c95-b0ea-2d1d09473ea8,claude-opus-4-6,,54,5649,79147,711279
2026-03-06,20:20:20,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,4a2d0546-1923-4c95-b0ea-2d1d09473ea8,claude-opus-4-6,,57,5684,80367,746826
2026-03-06,20:21:22,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,4a2d0546-1923-4c95-b0ea-2d1d09473ea8,claude-opus-4-6,,60,5714,81377,783593
2026-03-06,20:21:49,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,4a2d0546-1923-4c95-b0ea-2d1d09473ea8,claude-opus-4-6,,70,5889,84829,935707
2026-03-06,20:22:29,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,4a2d0546-1923-4c95-b0ea-2d1d09473ea8,claude-opus-4-6,,77,6258,89254,1139142
2026-03-06,20:23:29,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,60179f84-fdfc-4bef-82e9-de1359a559b7,claude-opus-4-6,,1351,12828,215863,3531921
2026-03-06,20:23:49,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,60179f84-fdfc-4bef-82e9-de1359a559b7,claude-opus-4-6,,1354,12973,224675,3634292
2026-03-06,20:24:13,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,60179f84-fdfc-4bef-82e9-de1359a559b7,claude-opus-4-6,,1358,13147,234042,3865611
2026-03-06,23:12:00,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,f3d63ec1-d096-4479-9151-c7fce9d5d945,claude-opus-4-6,,12620,1686,76749,130283
2026-03-07,14:43:52,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,f3d63ec1-d096-4479-9151-c7fce9d5d945,claude-opus-4-6,,12623,2105,104047,130283
2026-03-07,14:50:15,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,868c181b-a48b-4189-8056-b5dbfe3d516d,claude-opus-4-6,,23,1124,53037,182921
2026-03-07,14:51:44,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,ff73b076-ab40-4745-81d9-bc7770b183f8,claude-opus-4-6,,6,227,20208,0
2026-03-08,19:32:55,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,f3d63ec1-d096-4479-9151-c7fce9d5d945,claude-opus-4-6,,12633,2711,199803,136766
2026-03-09,12:58:31,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,908b9ef4-38d2-4ae0-81de-cb8b2806a08d,claude-opus-4-6,,259,1804,75759,249961
2026-03-09,18:04:14,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,908b9ef4-38d2-4ae0-81de-cb8b2806a08d,claude-opus-4-6,,264,2918,120873,308497
2026-03-09,18:18:00,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,c7281d53-aa9d-4415-95b3-705f3b7fcf41,claude-opus-4-6,,199,774,52751,101885
2026-03-09,18:19:27,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,c7281d53-aa9d-4415-95b3-705f3b7fcf41,claude-opus-4-6,,203,1144,53399,144982
2026-03-09,18:20:24,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,c7281d53-aa9d-4415-95b3-705f3b7fcf41,claude-opus-4-6,,206,1232,53640,167067
2026-03-09,19:38:34,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,e2f534b3-dfbe-4ef3-9e9d-c99f821fef1c,claude-opus-4-6,,9,1112,40617,19085
2026-03-09,19:39:21,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,9cd54765-3d20-44d4-b854-2071e1ca41f8,claude-opus-4-6,,15,2283,59528,85738
2026-03-09,19:43:05,Downloads,C:\Users\Tracy\Downloads,e2f534b3-dfbe-4ef3-9e9d-c99f821fef1c,claude-opus-4-6,,25,5592,52414,264256
2026-03-09,20:26:39,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,9cd54765-3d20-44d4-b854-2071e1ca41f8,claude-opus-4-6,,19,3846,62717,135353
2026-03-09,20:30:17,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,19,3415,63778,300970
2026-03-09,20:31:12,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,22,3477,65199,338544
2026-03-09,20:32:02,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,37,4912,78905,619246
2026-03-09,20:57:34,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,1ab95449-b0ec-466c-9d29-b76349ee5838,claude-opus-4-6,,16,1009,59952,96348
2026-03-09,20:58:23,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,1ab95449-b0ec-466c-9d29-b76349ee5838,claude-opus-4-6,,21,1244,65607,164364
2026-03-09,20:59:20,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,1ab95449-b0ec-466c-9d29-b76349ee5838,claude-opus-4-6,,27,2197,82116,267713
2026-03-09,21:00:57,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,1ab95449-b0ec-466c-9d29-b76349ee5838,claude-opus-4-6,,33,4776,87911,408958
2026-03-09,21:01:13,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,1ab95449-b0ec-466c-9d29-b76349ee5838,claude-opus-4-6,,36,4947,88924,446571
2026-03-09,21:01:28,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,1ab95449-b0ec-466c-9d29-b76349ee5838,claude-opus-4-6,,39,5083,89871,485197
2026-03-09,21:02:07,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,1ab95449-b0ec-466c-9d29-b76349ee5838,claude-opus-4-6,,42,5206,90807,524770
2026-03-09,21:03:43,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,1ab95449-b0ec-466c-9d29-b76349ee5838,claude-opus-4-6,,45,5327,91736,565279
2026-03-09,21:04:37,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,1ab95449-b0ec-466c-9d29-b76349ee5838,claude-opus-4-6,,53,5740,94418,733378
2026-03-09,21:06:15,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,42,6341,82052,757440
2026-03-09,21:14:26,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,45,6662,83428,805551
2026-03-09,21:17:31,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,52,6903,87031,955663
2026-03-09,21:21:03,app,C:\Users\Tracy\Projects\higher-landing\app,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,92,13929,128734,2810548
2026-03-09,21:26:19,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,99,14264,144328,3024219
2026-03-09,21:30:23,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,ad0e8df1-c2b4-4ac1-9262-fa8a89aea767,claude-opus-4-6,search-optimizer,22,2339,67753,179493
2026-03-09,21:30:41,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,103,14500,146578,3194337
2026-03-09,21:34:35,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,115,20626,169669,3922434
2026-03-09,21:42:31,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,ad0e8df1-c2b4-4ac1-9262-fa8a89aea767,claude-opus-4-6,"job-intake,linkedin-optimizer,search-optimizer",62,16567,103915,1152633
2026-03-09,21:45:33,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,118,20694,171966,4020555
2026-03-09,21:46:20,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,131,21821,180915,4736728
2026-03-09,21:47:08,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,f113001a-634d-4d65-b617-5a647d2302a4,claude-opus-4-6,,16,1248,33273,164527
2026-03-09,21:48:58,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,0ca9cede-078d-41e4-9d2d-cff4b333c626,claude-opus-4-6,,135,22854,186686,4948787
2026-03-09,21:49:42,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,ad0e8df1-c2b4-4ac1-9262-fa8a89aea767,claude-opus-4-6,"job-intake,linkedin-optimizer,search-optimizer",76,17358,228046,1472862
